chemical,year,species,location,median,low75,high75,low50,high50,type,group,units
Hg,2011,Chinook,BCWC,532750.4560248844,372910.5776412019,718908.401888214,442227.1810211517,636235.1265936588,Contaminants,Species,kg
Hg,2011,Chinook,BeringSea,91228.90445595767,63533.816256404505,124988.41602194775,74448.80541901574,109882.26486926874,Contaminants,Species,kg
Hg,2011,Chinook,CentralAK,23148.297034911986,16281.374791641216,30909.941960758868,19019.93061830489,27367.51219187141,Contaminants,Species,kg
Hg,2011,Chinook,SEAK,20690.999069654295,14388.50682032881,27583.107103176844,17138.4314755646,24676.13654005433,Contaminants,Species,kg
Hg,2011,Chum,BCWC,795040.1076068139,559315.0316144594,1105081.0999048376,640359.3151201778,955579.6860701373,Contaminants,Species,kg
Hg,2011,Chum,BeringSea,754807.730197218,517338.1491687371,1003094.9912962238,607724.408649407,882453.348165381,Contaminants,Species,kg
Hg,2011,Chum,CentralAK,282684.583444169,195482.2841684517,383518.38726263226,232384.3801292218,336529.549864521,Contaminants,Species,kg
Hg,2011,Chum,SEAK,281669.58507320174,192583.31204845174,396441.33934315713,224283.06534564955,348182.9772096389,Contaminants,Species,kg
Hg,2011,Coho,BCWC,222431.32297458206,160427.84045308066,307181.3659981622,184763.17878957046,267385.25228869205,Contaminants,Species,kg
Hg,2011,Coho,BeringSea,24773.758288847013,17464.10139691675,33870.740067243074,20429.415005854302,29975.230601703053,Contaminants,Species,kg
Hg,2011,Coho,CentralAK,109267.38041159222,77976.19738891476,148652.04047499556,90029.83751689893,129224.79344602204,Contaminants,Species,kg
Hg,2011,Coho,SEAK,120726.09500100563,86521.10506072306,165208.59535066146,100619.87905337418,144769.77245414065,Contaminants,Species,kg
Hg,2011,Pink,BCWC,403661.4873437255,279842.2105422157,600369.0101440694,330123.5657815326,500690.52269587724,Contaminants,Species,kg
Hg,2011,Pink,BeringSea,40744.68335527569,28019.185030145796,60689.25867193365,32874.441896044016,50896.71948072429,Contaminants,Species,kg
Hg,2011,Pink,CentralAK,390691.4377003281,262911.27505589207,572509.2648805348,318190.494500129,481432.56073642045,Contaminants,Species,kg
Hg,2011,Pink,SEAK,771100.1416378953,523951.8005509924,1122581.2337739104,621518.3117334102,959677.8134844443,Contaminants,Species,kg
Hg,2011,Sockeye,BCWC,707799.0136584656,514060.8474895804,930929.0374280559,594508.95952911,828176.9169525023,Contaminants,Species,kg
Hg,2011,Sockeye,BeringSea,898143.2728263829,639680.909113896,1186425.099896759,748611.1784762345,1048598.8022903411,Contaminants,Species,kg
Hg,2011,Sockeye,CentralAK,577274.1655438284,410280.75416331855,772139.7408767024,475509.59020260785,679704.1223959501,Contaminants,Species,kg
Hg,2011,Sockeye,SEAK,50298.513586724555,36025.98512932602,67631.27071308944,41351.454439678106,59721.34214191149,Contaminants,Species,kg
Hg,2012,Chinook,BCWC,519159.3715714689,362072.3412890327,710012.7607636217,429552.0562396646,623951.5280028,Contaminants,Species,kg
Hg,2012,Chinook,BeringSea,83653.48627932032,57662.89893144089,116076.57672755908,67978.01685262786,100866.55642634592,Contaminants,Species,kg
Hg,2012,Chinook,CentralAK,22192.396872258512,15560.617412784655,29843.72644886738,18221.50151804105,26254.410352072333,Contaminants,Species,kg
Hg,2012,Chinook,SEAK,19601.5393992977,13407.134846878624,26086.847083929726,16042.656179275089,23218.022678618567,Contaminants,Species,kg
Hg,2012,Chum,BCWC,773587.5127388798,536001.557111385,1071485.383725625,621056.9890762751,923465.7804418742,Contaminants,Species,kg
Hg,2012,Chum,BeringSea,767700.430535947,518920.762127402,1023249.3114810004,616972.6587933209,903309.609180734,Contaminants,Species,kg
Hg,2012,Chum,CentralAK,279455.1303450358,194095.78861045028,380914.11158196314,229925.71589978924,334162.7577722546,Contaminants,Species,kg
Hg,2012,Chum,SEAK,289532.6423817238,199109.38521772006,406428.28935910715,233037.87468335862,354391.3123181434,Contaminants,Species,kg
Hg,2012,Coho,BCWC,217765.11475406683,154760.2398459482,304956.0310890449,181992.91629084907,265395.58979337313,Contaminants,Species,kg
Hg,2012,Coho,BeringSea,24304.96818474192,17209.580927059975,33482.109422838905,19925.168998245623,29376.7761425188,Contaminants,Species,kg
Hg,2012,Coho,CentralAK,106630.71301351782,75538.75398032334,146512.74669255948,87411.13948168492,126534.30847749024,Contaminants,Species,kg
Hg,2012,Coho,SEAK,120228.77051507609,86704.47372447941,168099.45964725415,100040.044096648,145510.8426392021,Contaminants,Species,kg
Hg,2012,Pink,BCWC,412174.1803141532,282697.33245811996,613846.6388284283,335737.7561605532,510075.33351236844,Contaminants,Species,kg
Hg,2012,Pink,BeringSea,39247.76378497892,26912.843525786247,58200.4121342903,31858.25395701403,49476.24628966643,Contaminants,Species,kg
Hg,2012,Pink,CentralAK,391943.79313163203,263371.08193791553,580529.4943276678,320599.2838270576,482890.6728054045,Contaminants,Species,kg
Hg,2012,Pink,SEAK,771074.8506047698,523371.4525437594,1120570.26653889,623419.5189201937,961646.7989041356,Contaminants,Species,kg
Hg,2012,Sockeye,BCWC,698872.5453917226,504769.3236360337,938672.5318543694,586368.9253537062,824195.6886358995,Contaminants,Species,kg
Hg,2012,Sockeye,BeringSea,896965.5262649411,641785.0644431667,1185219.0542495013,744677.7798380505,1051797.8679314724,Contaminants,Species,kg
Hg,2012,Sockeye,CentralAK,585502.2787495046,417773.5407409508,783308.5043264098,479524.0659382799,689580.0888043423,Contaminants,Species,kg
Hg,2012,Sockeye,SEAK,49795.93067738373,35390.183049974345,67164.75518327729,41066.64856821249,59527.37459291877,Contaminants,Species,kg
Hg,2013,Chinook,BCWC,509013.74849120656,349840.7977091496,704247.5446910092,413563.4972512348,618421.6218785032,Contaminants,Species,kg
Hg,2013,Chinook,BeringSea,77890.83618944352,53056.68439625144,107953.9381347468,63441.23323738519,93906.7821737637,Contaminants,Species,kg
Hg,2013,Chinook,CentralAK,21538.166803132008,14764.619842509806,28673.180404486862,17451.109128118547,25261.17901104685,Contaminants,Species,kg
Hg,2013,Chinook,SEAK,18323.542175582363,12558.600357202193,24979.494440070597,15098.709133083286,21873.12482169906,Contaminants,Species,kg
Hg,2013,Chum,BCWC,747985.5310569988,508374.2101076811,1043475.980895894,595036.7084657925,899978.1653499831,Contaminants,Species,kg
Hg,2013,Chum,BeringSea,784125.6166467567,523958.02360287367,1051173.991418711,626796.5930698903,924425.8711645013,Contaminants,Species,kg
Hg,2013,Chum,CentralAK,277601.9771436108,191972.6414806776,381121.1637884124,225371.0006513032,335509.7988241437,Contaminants,Species,kg
Hg,2013,Chum,SEAK,307318.463247611,212312.00482540627,427281.1930655117,251942.53257112336,377040.10909709375,Contaminants,Species,kg
Hg,2013,Coho,BCWC,213410.66539344206,149286.6923462935,302568.69061400165,175940.45139152143,264219.60892008623,Contaminants,Species,kg
Hg,2013,Coho,BeringSea,23760.840390582045,16689.63994438508,33132.7832369061,19469.358922369174,28840.478484292737,Contaminants,Species,kg
Hg,2013,Coho,CentralAK,103806.25678635272,73855.50446801491,145004.85296921863,84867.39387175409,124603.40890356054,Contaminants,Species,kg
Hg,2013,Coho,SEAK,120761.37627153238,86045.27431046062,170291.79041030543,99689.02188290484,146883.2991629167,Contaminants,Species,kg
Hg,2013,Pink,BCWC,423084.4537334636,288890.9568833587,630444.9603279972,342521.8791596587,528241.7476827935,Contaminants,Species,kg
Hg,2013,Pink,BeringSea,37419.95819444918,25559.70460543663,56666.52873591345,30775.134454549017,48128.77907213639,Contaminants,Species,kg
Hg,2013,Pink,CentralAK,396004.96640133276,265726.8793637763,584459.2620835176,319792.5006767572,486393.018651383,Contaminants,Species,kg
Hg,2013,Pink,SEAK,771949.0790103638,515201.9307350826,1121777.4491566303,623346.3990628173,967937.6351220788,Contaminants,Species,kg
Hg,2013,Sockeye,BCWC,692577.3806076793,488281.21629794914,939623.0355504034,580062.8119940785,821868.6282361882,Contaminants,Species,kg
Hg,2013,Sockeye,BeringSea,896943.8653016227,631850.9026292153,1186176.9551355313,733710.4132511552,1052998.7304425973,Contaminants,Species,kg
Hg,2013,Sockeye,CentralAK,590208.520211316,419535.21577836736,807069.971044773,485079.77201227564,703035.9909556049,Contaminants,Species,kg
Hg,2013,Sockeye,SEAK,49331.88202166402,35166.11030467485,67107.50118507016,40309.21570438129,59275.807484540615,Contaminants,Species,kg
Hg,2014,Chinook,BCWC,495119.70419324643,339790.1872372238,700984.8325856182,397525.3255345804,617608.627965997,Contaminants,Species,kg
Hg,2014,Chinook,BeringSea,72486.92038769578,49364.31475008757,102284.85750092336,58522.57114727876,88248.21518420728,Contaminants,Species,kg
Hg,2014,Chinook,CentralAK,20859.69762311336,13884.544967458216,28084.574396409185,16535.397113730156,24774.131197410436,Contaminants,Species,kg
Hg,2014,Chinook,SEAK,17258.338111369325,11598.790909808571,23784.4234684293,14121.116824591121,20753.5722620784,Contaminants,Species,kg
Hg,2014,Chum,BCWC,720137.6226572783,489315.65189073107,1022962.6231644449,565845.0308662821,884897.0363872855,Contaminants,Species,kg
Hg,2014,Chum,BeringSea,797555.4362789965,531849.5612990971,1081819.1618205034,637413.7335148203,946336.0323266784,Contaminants,Species,kg
Hg,2014,Chum,CentralAK,276845.2109029272,189264.4742899599,381068.24917383445,220540.82870474437,332357.054396358,Contaminants,Species,kg
Hg,2014,Chum,SEAK,339658.4242361866,228738.35935668845,480181.2386539015,274006.8380951092,415707.84576258546,Contaminants,Species,kg
Hg,2014,Coho,BCWC,209324.02971529306,143645.20748589965,304545.9304335503,170090.16548031376,263413.30829216464,Contaminants,Species,kg
Hg,2014,Coho,BeringSea,23201.869983647593,16105.483881571163,33191.382151758815,18806.204426698216,28299.436492028864,Contaminants,Species,kg
Hg,2014,Coho,CentralAK,101408.3073879576,70940.79967488306,142591.40205764287,82124.6403810022,123017.55088925648,Contaminants,Species,kg
Hg,2014,Coho,SEAK,121123.84610663092,84954.78118360617,172211.8602077434,98284.30963574376,149367.80031152975,Contaminants,Species,kg
Hg,2014,Pink,BCWC,433615.9685309615,296572.0184569124,641442.1918917962,347195.7616758213,545262.9506087768,Contaminants,Species,kg
Hg,2014,Pink,BeringSea,36180.536109389956,24342.964766420027,56539.55783736952,29140.946656904263,47757.002891796525,Contaminants,Species,kg
Hg,2014,Pink,CentralAK,398930.3732076461,269455.7784770925,590134.1034307779,321291.48764453834,491874.6526135292,Contaminants,Species,kg
Hg,2014,Pink,SEAK,768877.6191769092,509544.35760089237,1141681.2628810462,623818.5359844716,974649.708697385,Contaminants,Species,kg
Hg,2014,Sockeye,BCWC,685929.2723436516,483199.46571718715,941152.7409630424,574536.9928610451,819277.1423488104,Contaminants,Species,kg
Hg,2014,Sockeye,BeringSea,893501.595931791,623225.955451437,1205558.081019158,731947.7013788837,1052447.1522338456,Contaminants,Species,kg
Hg,2014,Sockeye,CentralAK,599125.8626659616,419207.2127995671,822759.8459424581,489439.9983387461,717503.2906152788,Contaminants,Species,kg
Hg,2014,Sockeye,SEAK,49074.80822995879,34589.233034948644,67281.11125054013,40047.80869811791,59130.03306134096,Contaminants,Species,kg
Hg,2015,Chinook,BCWC,486482.87463594007,326165.30413906067,701404.5098932538,382639.86914632696,605780.4197003616,Contaminants,Species,kg
Hg,2015,Chinook,BeringSea,67964.27684349977,44822.660322713,97159.50806531032,54473.827153651335,84076.46024587234,Contaminants,Species,kg
Hg,2015,Chinook,CentralAK,20013.072252641112,13209.903074175263,27883.561787282597,15860.966837235339,24426.14859252944,Contaminants,Species,kg
Hg,2015,Chinook,SEAK,16268.273314364116,10846.897812746485,22865.702821435323,13119.41924258514,19986.911134174057,Contaminants,Species,kg
Hg,2015,Chum,BCWC,692636.0049262152,463220.93259369105,1002404.3808261515,544037.7809653211,864057.6337318572,Contaminants,Species,kg
Hg,2015,Chum,BeringSea,807286.0936500622,535567.5298374626,1115121.086569062,647066.7484823611,974698.8932057829,Contaminants,Species,kg
Hg,2015,Chum,CentralAK,273785.8877059759,184713.64589430374,383002.7035655907,218297.6396829236,334116.42860309366,Contaminants,Species,kg
Hg,2015,Chum,SEAK,376587.70575021254,243904.83332923762,571134.4496675925,291086.4857134854,480538.5420509942,Contaminants,Species,kg
Hg,2015,Coho,BCWC,205479.13444743832,137272.43791257453,306190.8022691668,162617.22946189973,264351.34008498397,Contaminants,Species,kg
Hg,2015,Coho,BeringSea,22796.735182495162,15379.120443048154,33442.55479849997,18324.67119534262,28369.473892921425,Contaminants,Species,kg
Hg,2015,Coho,CentralAK,98442.18427492457,65995.70601474567,141876.92826819074,79241.44726422516,122137.46058280052,Contaminants,Species,kg
Hg,2015,Coho,SEAK,121790.07844302196,83609.05031489412,176310.5565883847,96454.88555732011,151435.92509400845,Contaminants,Species,kg
Hg,2015,Pink,BCWC,444016.5056188806,300694.0423043282,667561.2699366171,354904.3504450904,566661.0017521349,Contaminants,Species,kg
Hg,2015,Pink,BeringSea,35519.86795769181,23201.56152882467,56323.88136758871,27844.26477022809,46894.37954584562,Contaminants,Species,kg
Hg,2015,Pink,CentralAK,405313.11234816053,270708.2017885285,596019.8700120645,321590.8312737876,500650.7595817442,Contaminants,Species,kg
Hg,2015,Pink,SEAK,774552.0355655954,508313.19957741105,1154182.0042395503,619453.0061158324,980321.7173092563,Contaminants,Species,kg
Hg,2015,Sockeye,BCWC,681705.718801795,471515.6513528861,945366.6253351038,561860.7527198466,817323.8435010579,Contaminants,Species,kg
Hg,2015,Sockeye,BeringSea,892187.7577467461,617625.3263604267,1215455.4893054692,726475.2173223688,1055579.779661574,Contaminants,Species,kg
Hg,2015,Sockeye,CentralAK,604866.9059481486,418378.8945328578,843455.0454583436,492897.24459535466,734156.034987008,Contaminants,Species,kg
Hg,2015,Sockeye,SEAK,48601.28383849274,34022.580132546536,67406.18799325766,39411.08985344567,58595.61435236508,Contaminants,Species,kg
DDTs,1976,Chinook,BCWC,89191.51242945099,60721.217165450274,133464.4214621036,70599.46413778982,114897.2117896959,Contaminants,Species,kg
DDTs,1976,Chinook,BeringSea,71511.54166379088,46525.78002335315,107556.04219683787,55315.370353418766,91629.90890218185,Contaminants,Species,kg
DDTs,1976,Chinook,CentralAK,10293.0010582307,6783.738006555145,15438.420392367501,8148.603326486345,13302.83737722518,Contaminants,Species,kg
DDTs,1976,Chinook,SEAK,6798.936135976384,4402.915460363825,9837.018956409807,5418.196919073182,8437.106393003205,Contaminants,Species,kg
DDTs,1976,Chum,BCWC,63795.34411917179,40396.13096488389,100264.9088036101,47419.816730022365,81553.6823317818,Contaminants,Species,kg
DDTs,1976,Chum,BeringSea,45170.99158623526,29540.33263376515,71565.33136188125,34768.07103722833,58096.74957152101,Contaminants,Species,kg
DDTs,1976,Chum,CentralAK,32991.00066221222,20210.692230940283,50823.8782273813,24805.491516803395,41696.57938709274,Contaminants,Species,kg
DDTs,1976,Chum,SEAK,32230.20749249213,19922.95654127193,52912.75272857593,24480.24654344369,43189.243233796624,Contaminants,Species,kg
DDTs,1976,Coho,BCWC,50361.74326191668,32365.47529658495,76187.49238912464,38221.68704891038,63639.06379946272,Contaminants,Species,kg
DDTs,1976,Coho,BeringSea,8572.807287323478,5127.777521836417,13975.083557861946,6349.610295757005,11425.749469807208,Contaminants,Species,kg
DDTs,1976,Coho,CentralAK,18908.122626434615,11246.360429583754,31577.53543563209,14178.057169414667,24812.761863044416,Contaminants,Species,kg
DDTs,1976,Coho,SEAK,18177.346930580898,11591.274113485593,27867.63359583913,14200.363574063365,23274.10633505683,Contaminants,Species,kg
DDTs,1976,Pink,BCWC,41793.697536113,25876.23184036867,68705.10298975924,31601.142692297435,54735.61678487416,Contaminants,Species,kg
DDTs,1976,Pink,BeringSea,17410.18755175253,10771.797100362965,28991.098761061843,13001.250629083548,22792.035257321106,Contaminants,Species,kg
DDTs,1976,Pink,CentralAK,61190.44460882965,38139.68260091795,96354.76313838945,46820.537298081275,80011.87400849865,Contaminants,Species,kg
DDTs,1976,Pink,SEAK,91067.47719176405,57033.34095737693,150065.30994412058,68868.69482810654,121473.61783562912,Contaminants,Species,kg
DDTs,1976,Sockeye,BCWC,171565.3295860687,113586.92574700562,250932.91152880233,135995.90265896855,218311.4197358961,Contaminants,Species,kg
DDTs,1976,Sockeye,BeringSea,390671.42005534586,255838.52161633095,572727.9378528667,303210.97536382376,492698.56783469336,Contaminants,Species,kg
DDTs,1976,Sockeye,CentralAK,109436.89896186496,71253.5421276446,161198.1461668635,85329.5843803992,135008.51023755115,Contaminants,Species,kg
DDTs,1976,Sockeye,SEAK,21423.50816537856,14052.020145037694,31233.790108091227,16731.822125609724,27217.621369572997,Contaminants,Species,kg
DDTs,1977,Chinook,BCWC,92937.23718258066,62841.60709152164,135507.4830779226,74161.9227417064,117350.11810734357,Contaminants,Species,kg
DDTs,1977,Chinook,BeringSea,72026.01992157986,47496.870904134696,105232.53474713188,56070.06292873067,89762.80929055782,Contaminants,Species,kg
DDTs,1977,Chinook,CentralAK,10634.457204731312,7257.6398328916985,15697.202034819265,8538.41440056322,13547.29355273325,Contaminants,Species,kg
DDTs,1977,Chinook,SEAK,7189.249823673676,4819.778662714195,10194.787841536388,5785.196791486349,8926.856137063533,Contaminants,Species,kg
DDTs,1977,Chum,BCWC,65618.63578724666,42059.064841079715,103430.89681068185,49228.156718485334,82745.57875899007,Contaminants,Species,kg
DDTs,1977,Chum,BeringSea,45489.22445093591,29798.412370172075,71078.87088101584,35115.08101326406,57883.0252675687,Contaminants,Species,kg
